negocio_id,porc_crecimiento_anual,calificacion_desempeno,anaquel_competencia,anaquel_negocio,respeto,poblacion_zona_negocio,clase_negocio,ingreso_promedio_m,enfriador
2198,0.29917752599999997,1.0050000000000001,0,4,1.0,4262.0,A,24279,2.0
2199,0.319538648,0.889,0,2,1.0,3052.0,B,8536,1.0
2200,0.211993117,0.9550000000000001,0,2,1.0,6000.0,B,13236,1.0
2201,0.142743385,0.78,1,2,1.0,4262.0,B,13258,1.0
2202,4.052037837,0.9850000000000001,0,5,1.0,6506.0,B,16038,5.0
2203,1.154391208,0.27499999999999997,7,3,0.0,2184.0,B,64547,2.0
2204,0.6508548749999999,0.535,3,3,1.0,20334.0,B,14679,2.0
2205,0.463964271,0.8250000000000001,0,2,1.0,2555.0,B,4953,1.0
2206,0.07027188,0.7050000000000001,3,2,1.0,4232.0,B,4296,1.0
2207,0.439277426,0.7050000000000001,0,4,0.0,4196.0,B,6798,2.0
2208,0.061630085,0.7416666670000001,0,2,0.666666667,5072.0,B,9775,1.0
2209,-0.18509462,0.665,0,2,1.0,5402.0,B,7510,1.0
2210,-0.036554933,0.791666667,1,4,1.0,19868.0,B,15580,2.0
2211,0.167317414,0.775,2,4,1.0,2532.0,A,188503,3.0
2212,0.078251904,0.8150000000000001,2,3,1.0,4452.0,B,17755,1.0
2213,0.771216912,0.875,0,4,1.0,4956.0,A,32110,2.0
2214,1.324634242,0.675,0,2,1.0,3093.0,B,14095,1.0
2215,0.8869682569999999,0.9850000000000001,0,4,1.0,4965.0,A,7902,2.0
2216,0.845354858,0.7350000000000001,0,3,1.0,4262.0,B,10863,1.0
2217,0.6385720819999999,0.685,0,3,1.0,7135.0,A,29953,1.0
2218,0.22790924699999998,0.94,0,4,1.0,10075.0,A,13093,2.0
2219,0.439845506,0.9550000000000001,0,4,1.0,4730.0,B,13889,2.0
2220,0.35484523100000004,0.6050000000000001,2,2,0.0,9722.0,B,9806,1.0
2221,-0.044976133,0.88,3,4,1.0,2631.0,A,13373,2.0
2222,-0.355199041,0.905,2,4,1.0,2631.0,A,9829,2.0
2223,-0.317394778,0.8300000000000001,2,3,0.5,6267.0,B,10214,1.0
2224,0.414543313,0.39499999999999996,2,2,1.0,6122.0,B,18575,1.0
2225,-0.45491692,0.5950000000000001,0,4,1.0,6415.0,A,15981,
2226,0.22521126600000002,0.905,0,3,0.0,3775.0,A,14262,1.0
2227,0.042566785999999995,0.7150000000000001,1,3,1.0,3584.0,B,9564,1.0
2228,0.6523875349999999,0.691666667,4,4,1.0,8921.0,B,31043,2.0
2229,0.308304303,0.805,1,5,1.0,4168.0,A,19974,2.0
2230,-0.12868925199999998,0.765,0,2,0.5,,B,14574,1.0
2231,0.044440963,0.905,1,4,1.0,3958.0,A,23407,2.0
2232,0.45419976500000003,0.9850000000000001,3,5,1.0,4271.0,A,28379,2.0
2233,2.128189393,1.0150000000000001,2,5,1.0,7470.0,A,26734,3.0
2234,0.250442284,0.76,2,2,1.0,2581.0,B,14129,1.0
2235,0.046889069,0.5700000000000001,0,2,1.0,16895.0,B,7075,1.0
2236,-0.10150755600000001,0.755,0,3,1.0,2925.0,A,23612,
2237,0.154600818,1.0050000000000001,1,6,1.0,2216.0,A,37347,2.0
2238,0.42440747500000003,0.49499999999999994,0,2,1.0,2278.0,B,4629,1.0
2239,0.7100232209999999,0.655,0,2,0.0,3859.0,A,10585,1.0
2240,0.239998429,0.615,0,2,0.0,20653.0,B,9876,1.0
2241,0.060068404,0.7000000000000001,3,3,1.0,2673.0,B,18603,1.0
2242,0.18193472,0.745,0,5,1.0,6341.0,A,82445,3.0
2243,-0.10672382100000001,0.775,0,2,1.0,3470.0,B,6212,1.0
2244,-0.153719816,0.8550000000000001,0,3,1.0,3079.0,B,10089,1.0
2245,0.6405211329999999,0.7516666670000001,2,3,1.0,46096.0,B,22297,1.0
2246,0.512042334,0.65,1,1,0.5,4864.0,B,8228,1.0
2247,0.734957349,0.96,5,5,1.0,2901.0,A,23604,3.0
2248,1.207947071,0.8550000000000001,0,6,1.0,4138.0,A,36093,3.0
2249,0.203162413,0.8150000000000001,3,4,1.0,3069.0,B,7997,2.0
2250,0.7773424579999999,0.875,1,4,1.0,3637.0,B,6642,2.0
2251,0.572587618,0.665,3,2,1.0,10514.0,B,4996,1.0
2252,0.322541964,0.8550000000000001,1,2,1.0,5833.0,A,11145,1.0
2253,0.253835537,0.8250000000000001,0,3,1.0,3758.0,A,13581,2.0
2254,0.468562961,0.915,1,5,1.0,6000.0,A,148770,3.0
2255,1.106528653,0.79,1,2,0.5,3867.0,B,10575,1.0
2256,0.173111975,0.9650000000000001,1,2,1.0,5859.0,B,6639,1.0
2257,-0.04304970500000001,0.9625000000000001,1,5,1.0,46096.0,A,18438,3.0
2258,1.2247944659999999,1.0250000000000001,2,5,1.0,3042.0,A,22777,2.0
2259,0.7425525079999999,0.765,1,4,0.0,4255.0,A,47515,2.0
2260,0.353387439,0.905,0,4,1.0,2782.0,A,87568,2.0
2261,-0.021461237000000008,0.905,7,4,1.0,5216.0,A,19986,2.0
2262,1.5654891309999999,0.8675,1,2,1.0,2795.0,A,25892,1.0
2263,0.067403082,0.805,1,3,1.0,5761.0,B,3909,1.0
2264,0.249964809,0.885,1,3,1.0,2913.0,B,16057,1.0
2265,-0.098246934,0.8350000000000001,3,4,1.0,7556.0,A,22058,2.0
2266,0.202340725,0.935,0,5,1.0,2211.0,A,46999,3.0
2267,0.27497529,0.7150000000000001,1,3,1.0,1950.0,B,22216,1.0
2268,0.45530007,0.865,0,2,1.0,5281.0,B,11847,1.0
2269,1.041829677,0.7250000000000001,4,3,1.0,3084.0,A,26892,2.0
2270,0.5115533409999999,0.97,1,3,1.0,3342.0,A,12679,1.0
2271,-0.031480912,0.7350000000000001,1,2,1.0,4547.0,B,8006,1.0
2272,0.434231992,0.925,5,5,1.0,2384.0,A,51531,3.0
2273,-0.049389767,0.77,0,1,1.0,3208.0,B,5024,1.0
2274,0.7064831739999999,0.745,2,2,1.0,13228.0,B,10827,1.0
2275,0.162411013,0.8575,2,3,1.0,46096.0,A,28940,1.0
2276,0.6030416639999999,0.935,0,2,1.0,4525.0,B,5819,1.0
2277,1.328010221,0.895,5,4,1.0,8251.0,B,22326,2.0
2278,0.095353145,0.7050000000000001,0,4,0.0,3770.0,A,29295,2.0
2279,0.7253648869999999,0.921666667,0,3,1.0,7320.0,A,25639,2.0
2280,0.063689023,0.736666667,2,3,1.0,3342.0,B,23854,1.0
2281,0.017589871,0.455,1,1,1.0,6175.0,B,4120,1.0
2282,0.18562454,0.375,0,1,0.0,2818.0,B,5059,1.0
2283,0.234023046,0.795,2,2,1.0,4791.0,B,8640,1.0
2284,1.3426669949999999,0.345,0,1,0.0,4179.0,B,4322,1.0
2285,-0.301306996,0.745,0,3,1.0,20653.0,B,35008,1.0
2286,0.368223849,0.8150000000000001,0,4,1.0,4272.0,A,29442,2.0
2287,2.0807310180000003,0.635,0,2,0.0,3179.0,B,6811,1.0
2288,0.447776981,0.645,1,2,1.0,3430.0,B,14500,1.0
2289,0.361926948,0.7250000000000001,0,2,1.0,5146.0,B,7512,1.0
2290,0.114661016,0.728333333,3,3,1.0,46096.0,B,19532,1.0
2291,-0.07880930500000001,0.9550000000000001,4,4,1.0,3537.0,A,19119,2.0
2292,2.003895584,0.625,3,3,1.0,4021.0,B,21623,1.0
2293,0.082616834,0.775,2,3,1.0,3215.0,B,10611,1.0
2294,0.274093133,0.74,0,3,0.75,2918.0,B,10421,1.0
2295,1.189476732,0.81,0,2,1.0,3464.0,B,14952,1.0
2296,0.22242501399999998,0.645,2,3,1.0,5005.0,B,7282,1.0
2297,1.2934665969999999,0.5016666670000001,0,1,0.333333333,3234.0,B,6895,1.0
2298,0.546545,0.7350000000000001,0,4,0.666666667,23565.0,B,9186,1.0
2299,0.442172569,0.685,1,2,0.0,2470.0,B,13462,1.0
2300,-0.001402590000000009,0.685,0,4,1.0,5402.0,A,26424,2.0
2301,0.23449192000000002,0.8250000000000001,0,4,1.0,8234.0,A,13017,2.0
2302,0.519147585,0.805,0,2,1.0,3462.0,B,5063,1.0
2303,0.251672497,0.39499999999999996,0,3,0.0,4273.0,B,30341,1.0
2304,0.19605288799999998,0.8983333330000001,0,2,1.0,4783.0,B,12564,1.0
2305,0.253314005,0.8350000000000001,1,3,1.0,3892.0,B,9856,1.0
2306,0.569218726,0.5650000000000001,0,1,1.0,3106.0,B,4662,1.0
2307,0.66433716,0.365,2,2,1.0,8447.0,B,14182,1.0
2308,0.27335146,0.618333333,2,3,1.0,4219.0,B,20122,2.0
2309,0.15438001,0.925,0,3,1.0,3606.0,B,3872,1.0
2310,0.174169321,0.87,0,2,1.0,2304.0,B,6913,1.0
2311,0.251081214,0.8300000000000001,1,2,1.0,22371.0,B,14530,2.0
2312,0.313637948,0.91,0,3,0.0,4219.0,A,9036,1.0
2313,0.33593078600000004,0.5675,0,2,0.75,1906.0,B,4777,1.0
2314,-0.106151534,0.795,4,4,1.0,7556.0,A,23794,2.0
2315,0.6671693099999999,0.765,0,3,1.0,22371.0,B,23794,1.0
2316,0.24079269199999997,0.895,4,4,1.0,8447.0,A,17131,3.0
2317,0.8301130489999999,0.9850000000000001,0,3,1.0,5740.0,A,18155,1.0
2318,0.18932992399999998,0.635,0,2,0.0,5761.0,B,5871,1.0
2319,1.134279526,0.878333333,3,2,1.0,3296.0,A,9348,1.0
2320,0.17972289,0.425,0,2,1.0,3478.0,A,7205,1.0
2321,0.774226086,0.745,0,1,1.0,6163.0,B,5856,1.0
2322,-0.177863047,0.425,0,2,0.0,17242.0,B,6254,1.0
2323,-0.036210935,0.805,0,3,1.0,10031.0,A,36333,1.0
2324,0.14209818,0.9850000000000001,1,4,1.0,5266.0,B,5172,2.0
2325,0.337724336,0.745,0,2,0.0,20334.0,B,7596,1.0
2326,0.355401301,0.96,4,4,1.0,12315.0,A,24067,2.0
2327,0.290006876,0.915,0,4,1.0,3748.0,A,8528,2.0
2328,0.925032043,0.838333333,3,2,0.666666667,8844.0,B,11157,1.0
2329,-0.070421789,0.68,0,4,1.0,5249.0,B,36735,2.0
2330,0.420200984,0.6050000000000001,2,2,1.0,1814.0,B,13963,1.0
2331,0.372274979,0.7250000000000001,0,2,1.0,2371.0,B,10919,1.0
2332,0.14402953000000002,0.8350000000000001,0,2,1.0,7912.0,B,10319,1.0
2333,0.251354828,0.5650000000000001,0,2,1.0,3106.0,B,3623,1.0
2334,0.972401628,0.535,0,5,0.0,3138.0,B,11774,
2335,1.1273583889999998,0.8350000000000001,1,2,0.0,4339.0,B,9912,2.0
2336,0.501811306,0.645,1,3,0.5,2759.0,B,11783,1.0
2337,1.382361188,0.915,1,3,0.0,4317.0,A,13756,1.0
2338,0.046732866,0.9850000000000001,0,3,1.0,2633.0,A,14125,1.0
2339,0.171378555,0.615,8,2,1.0,8251.0,B,9494,1.0
2340,0.196294567,0.748333333,1,3,1.0,1906.0,B,10458,1.0
2341,0.22956639699999998,0.7775000000000001,2,3,0.75,5290.0,B,13038,1.0
2342,0.729453297,0.818333333,0,3,1.0,19868.0,B,10363,1.0
2343,0.23511162600000002,0.8350000000000001,2,4,1.0,6384.0,A,23285,2.0
2344,0.727548711,0.6050000000000001,1,3,0.0,3244.0,B,6072,1.0
2345,4.441339137,0.875,1,5,0.0,4913.0,A,11542,2.0
2346,-0.245387654,0.39499999999999996,1,2,0.0,4549.0,B,5908,
2347,0.7630122469999999,0.9650000000000001,3,3,1.0,3657.0,A,18604,2.0
2348,1.401221453,0.675,0,4,0.0,3094.0,A,18995,2.0
2349,0.030865834999999994,0.7050000000000001,0,2,1.0,20334.0,B,9522,1.0
2350,0.612063661,0.875,0,2,1.0,7141.0,B,6896,1.0
2351,1.420214413,0.8450000000000001,0,3,1.0,3775.0,A,12866,1.0
2352,0.426604553,0.9750000000000001,0,4,1.0,1906.0,A,9493,2.0
2353,0.16206359399999998,0.905,3,3,1.0,3277.0,A,12107,1.0
2354,0.326334628,0.675,0,2,1.0,3475.0,B,49809,1.0
2355,0.072734045,0.838333333,2,6,0.333333333,8251.0,A,25600,2.0
2356,0.06332391899999999,0.785,2,5,1.0,5339.0,A,30932,2.0
2357,0.6206663899999999,0.645,1,3,1.0,5249.0,A,19851,1.0
2358,0.048993683999999996,0.9850000000000001,0,4,1.0,7141.0,A,13279,2.0
2359,0.180133492,0.8300000000000001,1,2,1.0,3209.0,B,8598,1.0
2360,0.283229311,0.8250000000000001,2,3,1.0,2437.0,A,10354,3.0
2361,1.334572323,0.27499999999999997,1,2,0.0,46096.0,B,9849,
2362,0.230880305,0.9750000000000001,0,4,1.0,4626.0,A,10470,2.0
2363,1.483606561,0.755,3,3,1.0,46096.0,B,17182,2.0
2364,1.1393705379999999,0.39499999999999996,0,2,1.0,4144.0,B,7966,1.0
2365,1.422485668,0.925,2,5,1.0,4816.0,A,30979,2.0
2366,0.184914009,0.625,0,2,0.0,2446.0,B,7138,1.0
2367,1.202175955,0.655,5,5,1.0,3818.0,B,42049,3.0
2368,0.758837482,0.645,0,2,1.0,3222.0,B,6201,1.0
2369,0.40893348,0.8916666670000001,0,6,1.0,5072.0,A,47516,3.0
2370,0.026146878,0.295,1,3,0.0,4144.0,B,10869,1.0
2371,0.567256268,0.7150000000000001,0,2,1.0,3277.0,B,8435,1.0
2372,0.14963242599999999,0.99,2,4,1.0,8016.0,A,11935,2.0
2373,1.180681538,0.665,0,2,1.0,3992.0,B,6983,1.0
2374,0.759882328,0.8550000000000001,2,3,1.0,3748.0,A,12706,1.0
2375,-0.491353,0.5850000000000001,1,2,1.0,46096.0,B,7480,1.0
2376,0.093648241,0.775,0,3,1.0,4713.0,B,8704,1.0
2377,0.067277464,0.905,2,4,1.0,4547.0,A,21093,2.0
2378,0.5862340979999999,0.865,0,3,1.0,2593.0,B,5026,1.0
2379,-0.0021741220000000006,0.8250000000000001,0,3,1.0,4168.0,B,7306,1.0
2380,0.921708,0.9850000000000001,1,7,1.0,4138.0,A,21322,3.0
2381,0.255056871,0.5800000000000001,0,1,1.0,3584.0,B,7616,1.0
2382,1.828759569,0.775,2,4,1.0,5536.0,A,76415,2.0
2383,1.191392496,0.76,0,2,1.0,1525.0,A,13932,1.0
2384,0.022295418999999997,0.935,1,2,1.0,4880.0,B,6816,1.0
2385,0.300567456,0.8550000000000001,0,3,1.0,4225.0,B,29530,2.0
2386,3.350825317,0.8200000000000001,2,2,1.0,5751.0,B,8710,1.0
2387,0.598211524,0.6950000000000001,0,3,0.0,3773.0,B,22885,3.0
2388,0.656364151,0.785,0,4,0.0,46096.0,A,20373,2.0
2389,0.511547362,0.875,1,3,1.0,4228.0,B,9966,1.0
2390,0.42185404600000004,0.951666667,2,4,1.0,2377.0,A,14261,2.0
2391,0.09732298,0.8450000000000001,3,3,1.0,3534.0,A,13833,1.0
2392,0.449272655,0.875,0,4,1.0,4168.0,B,13659,2.0
2393,0.33528034100000004,0.895,1,4,1.0,3796.0,A,34948,2.0
2394,1.22383642,0.7150000000000001,1,3,1.0,5241.0,B,6240,1.0
2395,0.635681524,0.8350000000000001,0,3,0.5,6415.0,B,8368,1.0
2396,0.747814892,0.5950000000000001,2,3,0.0,3430.0,B,22565,1.0
2397,2.822464345,0.8550000000000001,0,3,1.0,3463.0,B,10350,1.0
2398,0.481525117,0.775,2,4,1.0,4451.0,B,14849,2.0
2399,0.230772676,0.655,1,2,1.0,3294.0,B,48370,1.0
2400,0.33127702000000003,0.7050000000000001,0,3,1.0,3725.0,A,51285,1.0
2401,0.40415750100000003,0.7250000000000001,2,2,1.0,2673.0,B,11366,1.0
2402,0.100920294,0.49499999999999994,1,3,0.5,3244.0,B,14993,1.0
2403,-0.505048884,0.375,1,2,1.0,3771.0,B,9885,
2404,0.107065028,0.915,0,3,1.0,3134.0,A,20643,1.0
2405,-0.095950358,0.7050000000000001,1,4,0.0,3407.0,A,17034,2.0
2406,0.12007218,0.765,0,4,1.0,5135.0,B,10436,2.0
2407,9.49801525,0.81,0,4,1.0,4004.0,A,51921,2.0
2408,0.243170124,0.76,0,1,1.0,2774.0,B,6759,1.0
2409,0.385838259,0.88,1,6,1.0,46096.0,A,36648,4.0
2410,0.306769521,0.925,2,4,1.0,6415.0,A,35757,3.0
2411,0.9537258909999999,0.895,4,5,1.0,5363.0,A,42144,2.0
2412,0.058835474,0.851666667,0,4,1.0,3372.0,A,34961,2.0
2413,0.190447194,0.925,1,2,1.0,4273.0,B,14571,1.0
2414,0.7250499469999999,0.9850000000000001,0,5,1.0,4713.0,A,20406,2.0
2415,0.102335962,0.785,0,5,1.0,8810.0,A,16492,3.0
2416,-0.051071768000000003,0.775,1,2,1.0,4786.0,B,10518,1.0
2417,-0.19368586,0.555,0,3,1.0,2743.0,A,18745,1.0
2418,0.217463992,0.745,0,2,1.0,1995.0,B,5400,1.0
2419,0.180211734,0.745,0,2,0.5,3073.0,B,7819,1.0
2420,1.587665928,0.818333333,0,2,0.666666667,3999.0,B,11560,2.0
2421,0.208023175,0.698333333,0,2,0.666666667,7141.0,B,11616,1.0
2422,0.416284632,0.94,0,8,1.0,2132.0,A,44895,5.0
2423,0.571598308,0.6050000000000001,0,1,1.0,2678.0,B,6878,1.0
2424,0.06548319,0.91,2,4,0.5,6302.0,A,14762,2.0
2425,0.114194542,0.805,2,3,1.0,,B,7986,1.0
2426,-0.12492480300000001,0.7100000000000001,0,2,1.0,2823.0,B,8298,1.0
2427,0.5998122029999999,0.9650000000000001,0,6,1.0,19868.0,A,36002,3.0
2428,-0.38736439699999997,0.765,1,3,1.0,27291.0,A,14884,1.0
2429,0.35137751700000003,0.8350000000000001,2,4,1.0,5030.0,A,11065,2.0
2430,0.995781519,0.7350000000000001,1,3,0.0,2281.0,B,120941,1.0
2431,0.264814536,0.7050000000000001,0,4,0.5,2340.0,A,28101,3.0
2432,0.680339682,0.345,0,2,0.0,4250.0,B,26815,1.0
2433,0.231325255,0.7350000000000001,0,3,0.0,3170.0,B,9667,1.0
2434,-0.27959539699999997,0.625,0,2,0.5,5072.0,B,6752,1.0
2435,0.38297317000000003,0.625,1,2,1.0,2933.0,B,14503,1.0
2436,2.021898026,0.6950000000000001,3,3,1.0,3877.0,B,23091,2.0
2437,0.054862882,0.588333333,0,1,1.0,3877.0,B,6543,1.0
2438,1.166888255,0.8250000000000001,1,4,1.0,3613.0,A,23165,2.0
2439,0.037657445,0.765,0,2,1.0,8935.0,B,8217,1.0
2440,0.438021467,0.48500000000000004,2,2,0.0,10514.0,B,8730,1.0
2441,0.088354396,0.931666667,3,5,1.0,10444.0,A,14791,2.0
2442,0.31517881999999997,0.805,0,3,0.5,4255.0,B,15817,1.0
2443,0.029642976999999994,0.9450000000000001,2,4,1.0,3716.0,A,23403,3.0
2444,1.870536689,0.56,0,2,0.5,3245.0,B,9019,1.0
2445,0.328647207,0.6100000000000001,0,3,0.0,3914.0,B,5293,1.0
2446,1.1303027399999999,0.865,0,1,1.0,4267.0,B,6699,1.0
2447,0.280494507,0.635,2,2,1.0,8790.0,B,11670,1.0
2448,-0.02444354800000001,0.8450000000000001,3,4,1.0,23565.0,B,9508,2.0
2449,0.481465792,0.9650000000000001,0,2,1.0,2695.0,B,13654,1.0
2450,0.092696816,0.7050000000000001,1,2,1.0,20334.0,B,9835,1.0
2451,0.027833171999999996,0.9550000000000001,2,4,1.0,4816.0,A,22613,2.0
2452,1.15719273,0.8150000000000001,0,3,1.0,5249.0,B,12374,1.0
2453,0.202687858,0.688333333,2,2,1.0,3345.0,A,16329,1.0
2454,0.038471401999999995,0.7250000000000001,3,4,1.0,4913.0,A,12109,2.0
2455,0.18278003999999998,0.5950000000000001,0,2,1.0,1950.0,B,6468,1.0
2456,0.182448987,0.7050000000000001,3,3,1.0,4431.0,B,13325,1.0
2457,0.212935645,0.9450000000000001,0,3,1.0,2481.0,A,16011,1.0
2458,1.057034119,0.8400000000000001,2,4,0.5,4431.0,A,7557,2.0
2459,0.697501779,0.9750000000000001,2,4,1.0,3516.0,A,11488,2.0
2460,-0.063200243,0.655,1,2,1.0,3284.0,B,5386,1.0
2461,-0.181623985,0.5650000000000001,1,3,1.0,2014.0,B,13920,1.0
2462,0.8904197349999999,0.9750000000000001,0,3,1.0,2256.0,A,7908,1.0
2463,0.438505727,0.615,0,2,1.0,4813.0,B,4902,1.0
2464,0.122102536,0.6950000000000001,1,2,1.0,4965.0,B,3745,1.0
2465,0.6854994419999999,0.885,0,3,1.0,4460.0,A,12163,1.0
2466,0.113043105,0.8150000000000001,1,4,1.0,22371.0,B,12883,2.0
2467,0.135140231,0.875,2,3,1.0,5777.0,A,16158,2.0
2468,0.264892654,0.8450000000000001,1,4,1.0,4700.0,A,6847,2.0
2469,1.006086699,0.88,1,3,1.0,8725.0,A,17743,1.0
2470,0.115829913,0.875,0,2,1.0,3422.0,B,9225,1.0
2471,0.473473557,0.8550000000000001,1,2,1.0,2847.0,B,10035,1.0
2472,0.088465411,0.895,1,3,1.0,5754.0,B,6186,2.0
2473,0.407036834,0.9450000000000001,3,4,1.0,8844.0,A,16111,2.0
2474,0.544381263,0.8150000000000001,0,2,1.0,4215.0,A,12124,1.0
2475,0.537147248,0.795,0,1,1.0,1927.0,B,8834,1.0
2476,0.00019576899999999842,0.6050000000000001,0,2,1.0,3351.0,B,6088,1.0
2477,0.063728647,0.365,0,2,0.0,2804.0,B,4784,1.0
2478,0.567142346,0.875,0,3,1.0,7629.0,B,6638,1.0
2479,0.507918529,0.805,1,2,1.0,3049.0,B,5461,1.0
2480,0.138285084,0.6950000000000001,2,4,1.0,3296.0,A,34962,2.0
2481,0.8450596629999999,0.895,0,4,1.0,4071.0,A,34966,2.0
2482,0.108021231,0.8350000000000001,0,3,1.0,3844.0,B,14427,1.0
2483,0.038662641,0.885,3,4,1.0,5030.0,A,18176,2.0
2484,0.064067166,0.87,2,2,1.0,2985.0,B,12886,1.0
2485,3.317238653,0.895,0,4,1.0,10514.0,A,73174,2.0
2486,0.139435641,0.6950000000000001,1,5,1.0,3296.0,B,8402,2.0
2487,1.273705622,0.7350000000000001,1,1,1.0,2953.0,B,10678,1.0
2488,1.427049793,0.8350000000000001,0,4,1.0,6415.0,A,17250,1.0
2489,0.61090441,0.7883333330000001,0,6,1.0,3344.0,B,26525,1.0
2490,1.001605136,0.925,0,5,1.0,3115.0,A,14307,3.0
2491,0.479629721,0.675,0,2,0.0,2438.0,B,6484,
2492,0.013620653999999996,0.5850000000000001,2,4,1.0,8479.0,A,11157,
2493,0.312047986,0.785,5,3,0.0,4927.0,B,6540,1.0
2494,0.171162044,0.9783333330000001,3,4,1.0,3802.0,A,9182,2.0
2495,-0.062130797,0.8250000000000001,2,4,1.0,3026.0,A,16248,2.0
2496,0.311944443,0.8450000000000001,0,3,1.0,6015.0,A,32375,1.0
2497,0.39649634,0.7050000000000001,1,3,1.0,17242.0,B,6900,1.0
2498,0.9779344759999999,0.75,0,2,0.5,12131.0,B,11824,1.0
2499,-0.034077493,0.655,1,3,1.0,5363.0,A,10838,1.0
